imagelink,productlink,price,maxretailprice,ProductName,stars,GlobalRatings,Category,Sub-category-1,Sub-category-2,Sub-category-3,Sub-category-4,reviewsLink,HighLights,Fragrance Classification,Ideal For,Quantity,Sales Package,5 star ratings,4 star ratings,3 star ratings,2 star ratings,1 star ratings,globalReviews,reviews,Country of Origin
https://rukminim1.flixcart.com/image/612/612/xif0q/perfume/k/m/m/80-luxury-perfume-gift-set-for-women-eau-de-parfum-body-cupid-original-imagmerznspcvf3y.jpeg?q=70,https://www.flipkart.com/body-cupid-luxury-perfume-gift-set-women-eau-de-parfum-80-ml/p/itm3d9e3d2bb662f?pid=PERGM78KYBBR8VFD&lid=LSTPERGM78KYBBR8VFDSELAMD&marketplace=FLIPKART&q=Perfumes&store=g9b%2F0yh%2Fjhz&srno=s_1_1&otracker=search&otracker1=search&fm=organic&iid=en_j6rBww%2FKsntXnxUBiLGCeeA%2F6jLhcFxYf2JxZ%2B7vQZVVWi26L%2FFCas43M5xZFQUaFyFpYShxPd8cV%2B1%2B8gwe1g%3D%3D&ppt=None&ppn=None&ssid=16aitkw7rk0000001680892677586&qH=912db86381b14a19,799,999,Body Cupid Luxury Perfume Gift Set for Women Eau de Parfum  -  80 ml  (For Women),4.8,149 ratings and 91 reviews,Beauty and Grooming,Fragrances,Perfume,Eau De Parfum,Body Cupid Eau De Parfum,https://www.flipkart.com/body-cupid-luxury-perfume-gift-set-women-eau-de-parfum-80-ml/product-reviews/itm3d9e3d2bb662f?pid=PERGM78KYBBR8VFD&lid=LSTPERGM78KYBBR8VFDSELAMD&marketplace=FLIPKART,"[""Quantity: 80 ml"",""Ideal For: Women"",""Fragrance Classification: Eau de Parfum"",""Fragrance Family: Floral"",""Fragrance Segment: Entry""]",Eau de Parfum,Women,80 ml,"1 SWEET PASSION EAU DE PARFUM 20 ml, 1 SECRET LOVE EAU DE PARFUM 20 ml, 1 SEDUCTIVE EAU DE PARFUM 20 ml, 1 AQUA WAVE EAU DE PARFUM 20 ml",128,15,5,0,1,91 Reviews,"[{""title"":""Perfect product!"",""summary"":""The perfumes are very nice. I gifted this to my younger sister as her birthday present and she is in love with this perfume set. The fragrance are mild and classy. Worth buying.""},{""title"":""Just wow!"",""summary"":""I gifted this luxury perfume gift set to my sister and she really liked it. The fragrance is good and the gift set is worth it. Will surely recommend.""},{""title"":""Awesome"",""summary"":""I bought body cupid perfume for a friend for her birthday and she loved it. The bottles look so cute and pretty and the fragrances are amazing . She loved them all. The entire gift box looks very elegant and i am glad i bought it for her.""},{""title"":""Great product"",""summary"":""These perfumes are too awesome and their fragrance is too mind blowing and nice packaging and 4 different flavours in one packing and good at this price""},{""title"":""Mind-blowing purchase"",""summary"":""It's in small packingEasy to carry anywhereLong lasting perfumeFragrance is also good""},{""title"":""Excellent"",""summary"":""The perfume is really osm and good for gifting""},{""title"":""Worth every penny"",""summary"":""Nice""},{""title"":""Delightful"",""summary"":""Two bottles are strong and two are mild. My wife likes it.""},{""title"":""Mind-blowing purchase"",""summary"":""Best perfume box ever, every perfume has a perfect fragrance for every mood! Totally worthy purchase I can easily carry them in my bag when i going out, love the packaging.""},{""title"":""Worth every penny"",""summary"":""Owsm qwality perfume the fragrance is really good and long lasting i like the product very much""}]",Not available
https://rukminim1.flixcart.com/image/612/612/xif0q/perfume/o/5/f/80-luxury-perfume-gift-set-with-long-lasting-fragrance-eau-de-original-imaghveaxdah2qf7.jpeg?q=70,https://www.flipkart.com/bella-vita-organic-luxury-perfume-gift-set-long-lasting-fragrance-eau-de-parfum-80-ml/p/itme8b5d17895b7c?pid=PERG8TURAY7GWRRT&lid=LSTPERG8TURAY7GWRRTSKILX4&marketplace=FLIPKART&q=Perfumes&store=g9b%2F0yh%2Fjhz&srno=s_1_2&otracker=search&otracker1=search&fm=organic&iid=en_j6rBww%2FKsntXnxUBiLGCeeA%2F6jLhcFxYf2JxZ%2B7vQZVnUrHBgDzA%2BYkH%2Fm8xUN%2BeMPbUu%2FMahICMJa%2BiJgDXdA%3D%3D&ppt=None&ppn=None&ssid=16aitkw7rk0000001680892677586&qH=912db86381b14a19,551,849,,,,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available
https://rukminim1.flixcart.com/image/612/612/xif0q/perfume/z/v/q/80-luxury-unisex-perfume-gift-set-for-men-women-4x20-ml-eau-de-original-imaghvebhsjsrm55.jpeg?q=70,https://www.flipkart.com/bella-vita-organic-luxury-unisex-perfume-gift-set-men-women-4x20-ml-eau-de-parfum-80/p/itm952f05edd6063?pid=PERGDAWB4SAZZYP3&lid=LSTPERGDAWB4SAZZYP3IVRWOD&marketplace=FLIPKART&q=Perfumes&store=g9b%2F0yh%2Fjhz&spotlightTagId=BestsellerId_g9b%2F0yh%2Fjhz&srno=s_1_3&otracker=search&otracker1=search&fm=organic&iid=af2c2fe7-4a08-4f4f-ad79-8663de9e8359.PERGDAWB4SAZZYP3.SEARCH&ppt=None&ppn=None&ssid=16aitkw7rk0000001680892677586&qH=912db86381b14a19,551,849,Bella vita organic Luxury Unisex Perfume Gift Set For Men & Women- 4x20 ML Eau de Parfum  -  80 ml  (For Men & Women),4.4,"33,592 ratings and 3,250 reviews",Beauty and Grooming,Fragrances,Perfume,Eau De Parfum,Bella vita organic Eau De Parfum,https://www.flipkart.com/bella-vita-organic-luxury-unisex-perfume-gift-set-men-women-4x20-ml-eau-de-parfum-80/product-reviews/itm952f05edd6063?pid=PERGDAWB4SAZZYP3&lid=LSTPERGDAWB4SAZZYP3IVRWOD&marketplace=FLIPKART,"[""Quantity: 80 ml"",""Ideal For: Men & Women"",""Fragrance Classification: Eau de Parfum"",""Fragrance Family: Floral"",""Fragrance Segment: Budget""]",Eau de Parfum,Men & Women,80 ml,4,"21,205","7,432","2,641",969,"1,345","3,250 Reviews","[{""title"":""Brilliant"",""summary"":""Awesome unisex perfumes by Bella Vita smell is so good and long lasting. Packaging is so royal. I loved it. Best to gift your loved one's.""},{""title"":""Brilliant"",""summary"":""If you are a perfume lover this is the product for you. You get 4 different fragrance for a very affordable price. All the 4 fragrance has lovely aroma and My personal favourite is fresh.They are not super long lasting, you will have to apply them after couple of hours but, it smells so fresh and overall an amazing product.""},{""title"":""Worth every penny"",""summary"":""Gift your loved once this amazing hamper This hamper has amazing 4 different and unique fragrance..I believe A person's fragrance is a good indication of their personality, as one's reasons for being attracted to certain scents can reflect a number of important character traits""},{""title"":""Worthless"",""summary"":""Don’t go with its name and advertising. Its not a good perfume. The smells like very strong and not for those who loves lite classy smells. I can use only 1 from 4 . Its paining my head.""},{""title"":""Super!"",""summary"":""Too good for a gift 🎁 I'm gonna gift this to my special one 💞 thank you so much bella vita and Flipkart for fast delivery 🚚""},{""title"":""Excellent"",""summary"":""If you are a perfume lover then this is the best product for you where you get 4 different perfume with amazing fragments in an affordable price. And this is also long lasting so I would recommend everyone to go for it.""},{""title"":""Simply awesome"",""summary"":""Fragnance is good packaging and it's box is super cool also worth for money product""},{""title"":""Highly recommended"",""summary"":""The fragrances are really nice. Each one has a different feel to it. The packaging was flawless and gave a feel of luxury. The scent stays for a decent time. Overall, a great purchase within budget.""},{""title"":""Classy product"",""summary"":""I gifted it to my special person and its really amazing he Really loved it❤️❤️ delivery was fast and packing smell all things are just perfect 🙈 thank you so much 😊""},{""title"":""Classy product"",""summary"":""Fragrance of each perfume is unique and mesmerising! It's the best gift pack for any celebration or occasion. Best price, best experience! In love with this product!""}]",Not available
https://rukminim1.flixcart.com/image/612/612/xif0q/perfume/5/d/a/50-unisex-fragrance-gift-set-10x5ml-pocket-friendly-long-lasting-original-imagnggrtyeqh8gd.jpeg?q=70,https://www.flipkart.com/bella-vita-organic-unisex-fragrance-gift-set-10x5ml-pocket-friendly-long-lasting-eau-de-parfum-50-ml/p/itm2671aeeb4e74b?pid=PERGHANMZEXYMNNG&lid=LSTPERGHANMZEXYMNNGPYPVXG&marketplace=FLIPKART&q=Perfumes&store=g9b%2F0yh%2Fjhz&srno=s_1_4&otracker=search&otracker1=search&fm=organic&iid=af2c2fe7-4a08-4f4f-ad79-8663de9e8359.PERGHANMZEXYMNNG.SEARCH&ppt=None&ppn=None&ssid=16aitkw7rk0000001680892677586&qH=912db86381b14a19,349,349,Bella vita organic Unisex Fragrance Gift Set | 10x5ml | Pocket Friendly | Long Lasting Fragrance Eau de Parfum  -  50 ml  (For Men & Women),4.3,"3,033 ratings and 567 reviews",Beauty and Grooming,Fragrances,Perfume,Eau De Parfum,Bella vita organic Eau De Parfum,https://www.flipkart.com/bella-vita-organic-unisex-fragrance-gift-set-10x5ml-pocket-friendly-long-lasting-eau-de-parfum-50-ml/product-reviews/itm2671aeeb4e74b?pid=PERGHANMZEXYMNNG&lid=LSTPERGHANMZEXYMNNGPYPVXG&marketplace=FLIPKART,"[""Quantity: 50 ml"",""Ideal For: Men & Women"",""Fragrance Classification: Eau de Parfum"",""Fragrance Family: Floral"",""Fragrance Segment: Budget""]",Eau de Parfum,Men & Women,50 ml,Not available,"1,945",570,256,106,156,567 Reviews,"[{""title"":""Nice product"",""summary"":""CEO Man and Impact Man are smells like fog or like any common fragrance..but others are good in this price. These are mini and cute spray bottles .This pack is good for trial.""},{""title"":""Terrific"",""summary"":""I loved how cute these bottles are. They're easy to carry and let me try different fragrances according to my mood. Loved them.""},{""title"":""Must buy!"",""summary"":""I absolutely loved this gift set.you get very affordable price and luxurious packaging, amazing fragrance,long lasting n highly recommend.""},{""title"":""Classy product"",""summary"":""Amazing perfume set with ten pocket perfumes in this beautiful box. All these perfumes are mixture of men , women , unisex. I absolutely loved it. All have different flavoured fragrance and it is so soothing""},{""title"":""Fabulous!"",""summary"":""THIS is really good and u can try exotic range of luxury perfume at very nominal price and the smell is really good and perfect gift for your loved ones""},{""title"":""Classy product"",""summary"":""Thank bellavita for this trial pack. All bottles fragrance are fabulous but i love to buy black one. Thank you bellavita.""},{""title"":""Terrific"",""summary"":""Amazing product all perfumes are osm must buy this product highly recommended love Bella vita luxury collection""},{""title"":""Best in the market!"",""summary"":""I love this product a lot. I have used it when I was out of station and it's literally small and very cute in size. It's easy to carry have 10 different flavors of perfumes. I am great fan of this perfume.""},{""title"":""Decent product"",""summary"":""All products are different smellMen CEO and impact man good and strong and smell long lasting 6 to 7 hourSkai aquatic ok but not strong and not long-lasting also Fresh unisex perfume, is not my test it's too swt smell for the winter and spring seasons suitable perfume otherwise in summer it can be a headache and irritate you.Honey unisex it's the same so it smells suitable for the winter and spring seasons.Oud unisex ok but not strongWhite oud good smell strong but not for men. Senorit...""},{""title"":""Worth every penny"",""summary"":""Nice packaging. How amazing the product is I loved it at the moment I found it. Thank you""}]",Not available
https://rukminim1.flixcart.com/image/612/612/l3xcr680/perfume/o/f/i/70-women-perfume-envy-women-original-imagexsyxhbdxfc4.jpeg?q=70,https://www.flipkart.com/envy-women-eau-de-parfum-70-ml/p/itmf3wgyugud52w9?pid=PEREHGFBAUGSPZEF&lid=LSTPEREHGFBAUGSPZEFNKXMF7&marketplace=FLIPKART&q=Perfumes&store=g9b%2F0yh%2Fjhz&srno=s_1_5&otracker=search&otracker1=search&fm=organic&iid=af2c2fe7-4a08-4f4f-ad79-8663de9e8359.PEREHGFBAUGSPZEF.SEARCH&ppt=None&ppn=None&ssid=16aitkw7rk0000001680892677586&qH=912db86381b14a19,197,325,ENVY Women Eau de Parfum  -  70 ml  (For Women),4.3,"74,604 ratings and 9,073 reviews",Beauty and Grooming,Fragrances,Perfume,Eau De Parfum,ENVY Eau De Parfum,https://www.flipkart.com/envy-women-eau-de-parfum-70-ml/product-reviews/itmf3wgyugud52w9?pid=PEREHGFBAUGSPZEF&lid=LSTPEREHGFBAUGSPZEFNKXMF7&marketplace=FLIPKART,"[""Quantity: 70 ml"",""Ideal For: Women"",""Fragrance Classification: Eau de Parfum"",""Fragrance Family: Fresh"",""Fragrance Segment: Budget""]",Eau de Parfum,Women,70 ml,1 Perfume,"43,255","17,620","7,727","2,692","3,310","9,073 Reviews","[{""title"":""Worth the money"",""summary"":""Amazing fragrance. Bit on the floral side. But really beautiful. It's not at all strong, really soft scent. Perfect for teenagers and college going girls. The only con is the lasting power. It lasts for a good 4-5 hours in Air conditioned room but around 1-2 hours only in scorching summers. So frequent application is required. But if lasting time is not an issue then this is an apt choice.""},{""title"":""Just wow!"",""summary"":""Hi there,  It is a genuine review not a fake one. I have ordered 2 bottles of Envy perfume ( 60ml) . Appreciation :-1. Product arrived within 24 hours.☆☆☆☆☆2. Well packed , from inside and outside.☆☆☆☆☆3. Although , there is no bubble wrapping but my lovely bottles arrived safely without any damage , so no problem at all.☆☆☆☆4. I am happy coz i got the product in such a way I wanted.♡♡♡♡♡TO SELLER:  Please aise hi acche se product send kijiye jab bhi hum buy kare...pta chla tareef aapk...""},{""title"":""Good choice"",""summary"":""Well packed & looking so classy...smells really nice like a mixture of  flowery & fresh fruity flavor?? & yes it is long lasting.. i love it..for casual use you can use it ?..""},{""title"":""Must buy!"",""summary"":""smart choice under bugetlong lasting smell use right after bath before applying put some moisturizer on skin to make it lasting for whole day.mid tone,  not too strong note. perfect for girls if they don't want totaly girly smell.""},{""title"":""Nice"",""summary"":""Personally I don't like the perfume , but it smells little bit rosy so it's acceptable and it doesn't last long , my mom loves it by the way , and overall packing was excellent ❤️""},{""title"":""Classy product"",""summary"":""Happy with the Product ....very nice... I ordered for my sis she is very happy with that...not an old product...very good  service... Awesome. 😊""},{""title"":""Brilliant"",""summary"":""👍👌 nice perfume ..smell is so light and nice..using it first time and I loved it😊🤗🤗♥️..packaging was good ..and delivered on time..""},{""title"":""Worth every penny"",""summary"":""Fragrance is very nice ...long lasting perfume.my wife is very happy to use this product and now seems very very hot when she does use it..thanks Flipkart.""},{""title"":""Highly recommended"",""summary"":""just perfect....1st perfume i found that effective ..i mean it just gonna last u a whole day with 2 sprays... fragrance is quite impressive on point .. i bought this one for my sister...could be a nice gift for ur loved ones...just go for it... for 175/60 ml its bang for bucks..""},{""title"":""Fabulous!"",""summary"":""The delivery boy was so polite and even though he couldn't reach me for 2 days, he was so calm and requested me to get My product. Thank you so much""}]",India
https://rukminim1.flixcart.com/image/612/612/kzu6efk0/perfume/u/z/v/-original-imagbr74sgyfvswb.jpeg?q=70,https://www.flipkart.com/park-avenue-voyage-amazon-woods-eau-de-parfum-120-ml/p/itm4f95c0b55201a?pid=PERFP65BYKYPNNSP&lid=LSTPERFP65BYKYPNNSPWXL0KN&marketplace=FLIPKART&q=Perfumes&store=g9b%2F0yh%2Fjhz&srno=s_1_6&otracker=search&otracker1=search&fm=organic&iid=af2c2fe7-4a08-4f4f-ad79-8663de9e8359.PERFP65BYKYPNNSP.SEARCH&ppt=None&ppn=None&ssid=16aitkw7rk0000001680892677586&qH=912db86381b14a19,214,330,PARK AVENUE Voyage Amazon Woods Eau de Parfum  -  120 ml  (For Men),4.2,"5,653 ratings and 568 reviews",Beauty and Grooming,Fragrances,Perfume,Eau De Parfum,PARK AVENUE Eau De Parfum,https://www.flipkart.com/park-avenue-voyage-amazon-woods-eau-de-parfum-120-ml/product-reviews/itm4f95c0b55201a?pid=PERFP65BYKYPNNSP&lid=LSTPERFP65BYKYPNNSPWXL0KN&marketplace=FLIPKART,"[""Quantity: 120 ml"",""Ideal For: Men"",""Fragrance Classification: Eau de Parfum"",""Fragrance Family: Fresh"",""Fragrance Segment: Budget""]",Eau de Parfum,Men,120 ml,Not available,"3,275","1,239",598,220,321,568 Reviews,"[{""title"":""Super!"",""summary"":""It is a olfactory treat - not too overpowering ( like attar) or too mild (cheap water based cologne)The EDP is a well priced, packaged and positioned product.Those who have a negative opinion on this edp, apparently have not used such products/ may have received tampered product/ may have written without taking a good day to wear the perfume and then put a note on the same.This is a good day time perfume, best worn on clothes.i would suggest avoiding on body ( no research done, but safety ...""},{""title"":""Nice product"",""summary"":""Fragrance is nice and woody. Has an artificial touch to it of course. I wont be expecting all wood concentrates in this price.  Fair lasting of about 3 3.5 hours.You wont find any notes in this fragrance. Its mostly a flat composition which does the work""},{""title"":""Terrific"",""summary"":""Nice perfume""},{""title"":""Simply awesome"",""summary"":""Premium fragrance and product quality is also premium, packaging was also very good.""},{""title"":""Horrible"",""summary"":""Worst perfume, smell is really good but isn't last for half n hour.dont buy waste of money""},{""title"":""Mind-blowing purchase"",""summary"":""Nice product value for money""},{""title"":""Pretty good"",""summary"":""it's value for money but it's long lasting (8/10) but it's smells is different I never fragrance like this , the bottle feels you like premium parfume bottle made of glass""},{""title"":""Moderate"",""summary"":""ok ok""},{""title"":""Brilliant"",""summary"":""Smells like really awesome and it feels like we are in heaven ......,.""},{""title"":""Perfect product!"",""summary"":""very nice product""}]",India
https://rukminim1.flixcart.com/image/612/612/xif0q/perfume/i/f/p/80-mens-perfume-gift-set-4x20-ml-perfumes-luxury-scent-with-long-original-imaghve7xxjyhzzj.jpeg?q=70,https://www.flipkart.com/bella-vita-organic-mens-perfume-gift-set-4x20-ml-perfumes-luxury-scent-long-lasting-fragrance-80/p/itm72c513564668b?pid=PERGDYFPKGGHZ6G4&lid=LSTPERGDYFPKGGHZ6G4USYK79&marketplace=FLIPKART&q=Perfumes&store=g9b%2F0yh%2Fjhz&spotlightTagId=BestsellerId_g9b%2F0yh%2Fjhz&srno=s_1_7&otracker=search&otracker1=search&fm=organic&iid=af2c2fe7-4a08-4f4f-ad79-8663de9e8359.PERGDYFPKGGHZ6G4.SEARCH&ppt=None&ppn=None&ssid=16aitkw7rk0000001680892677586&qH=912db86381b14a19,551,849,Bella vita organic Mens Perfume Gift Set 4x20 ml Perfumes Luxury Scent with Long Lasting Fragrance Perfume  -  80 ml  (For Men),4.3,"15,678 ratings and 1,487 reviews",Beauty and Grooming,Fragrances,Perfume,Bella vita organic Perfume,Not available,https://www.flipkart.com/bella-vita-organic-mens-perfume-gift-set-4x20-ml-perfumes-luxury-scent-long-lasting-fragrance-80/product-reviews/itm72c513564668b?pid=PERGDYFPKGGHZ6G4&lid=LSTPERGDYFPKGGHZ6G4USYK79&marketplace=FLIPKART,"[""Quantity: 80 ml"",""Ideal For: Men"",""Fragrance Classification: Perfume"",""Fragrance Family: Floral"",""Fragrance Segment: Budget""]",Perfume,Men,80 ml,Not available,"9,336","3,462","1,399",538,943,"1,487 Reviews","[{""title"":""Brilliant"",""summary"":""These are the best in calls perfumes right here the the market .. u just have to Unbox the treasure of little luxuries with bella vita luxury Men's Luxury Perfume Gift Set that makes for the perfect gift for everyone. An arsenal of indulgence, this box set carries some of Bella Vita Luxury's most iconic fragrances.""},{""title"":""Wonderful"",""summary"":""One of the most obvious benefits of wearing perfume is that it neutralizes body odors and keeps us smelling fresh all day and these perfume doing the work perfectly with there SWEET , PLEASANT ODOR and LONG LASTING presence also helps to boost our confidence, i live these cuteee babies and the packaging was too good""},{""title"":""Wonderful"",""summary"":""CEO is the  best perfume from this range. And green bottle 's is like pears soap and then oud is also good, but please don't buy red one bcz it's smell is like paan and gutka . If you want to buy bigger bottle go with CEO black one. Overall black , green, oud is good but red one is totally disappointed. Packaging is dam good spray is nyc. But please replace the red one from this pack with other one. And also one more thing is stay power is 1-2 hours only. Whether its CEO or other one . Stay p...""},{""title"":""Best in the market!"",""summary"":""Fresh fragrance that is long lasting. There are 4 perfume in kit. These fragrances are perfect for your day out or just chilling. The Best thing about this is that it is budget friendly. I must recommend everyone to try it once. Each perfume have eligent fragrance. I loved it.""},{""title"":""Not good"",""summary"":""Purchased after so many positive reviews and the brand name but very much disappointed. Fragrance doesn't last more than 2 hours. Luxury Perfume only name doesn't work as.....""},{""title"":""Just wow!"",""summary"":""Amazing product 👍😍I just loved the product 👍😍 and fregrance is very nice 👌 it's fully worth of money and highly recommend 👍 u can buy this product 👍😍 value for money 👌""},{""title"":""Awesome"",""summary"":""Recently purchased this perfume set for my brother as its packaging and bottle shape was so attractive and classy. After using he said it’s the best gift ever. Fragrances were so good especially of CEO . I would definitely recommend this set to you’ll.""},{""title"":""Super!"",""summary"":""Woww Bella Vita organic is one of the most awesome perfume I have ever come across it has a super fragrance scent...and i Gifted it to my brother for his birthday. We love the smell. Which gives a rustic feel.""},{""title"":""Brilliant"",""summary"":""The reason why i have given 4 stars is bcoz i thought it would be bigger in size  so  not a problem .  It's soo good i love it  i loved the fragrance of this perfume it's too good  the package was nice satisfied ❣️ you must try dis Bella Vita  men's perfume thank you flipkart""},{""title"":""Great product"",""summary"":""Really love the quality at this price 😍My favorite from this range is Oud one. Love how long lasting they are. Feels so fresh.😍""}]",Not available
https://rukminim1.flixcart.com/image/612/612/kxuqdu80/perfume/m/m/y/100-social-mandarin-orange-ginger-sandalwood-eau-de-toilette-phy-original-imaga7nrnbyjuawk.jpeg?q=70,https://www.flipkart.com/phy-social-edt-chilled-out-party-fragrance-long-lasting-perfume-eau-de-toilette-100-ml/p/itmf5d707a961520?pid=PERG9MWYMZYUBRGN&lid=LSTPERG9MWYMZYUBRGNYDWU0J&marketplace=FLIPKART&q=Perfumes&store=g9b%2F0yh%2Fjhz&srno=s_1_8&otracker=search&otracker1=search&fm=organic&iid=en_j6rBww%2FKsntXnxUBiLGCeeA%2F6jLhcFxYf2JxZ%2B7vQZUlObkeOhhpUQY8IBaZqS6ASBg5LZNn9M%2BjIdyLZLPGAg%3D%3D&ppt=None&ppn=None&ssid=16aitkw7rk0000001680892677586&qH=912db86381b14a19,562,750,"Phy Social EDT | Chilled out, party fragrance |Long lasting perfume Eau de Toilette  -  100 ml  (For Men)",4.1,"1,597 ratings and 155 reviews",Beauty and Grooming,Fragrances,Perfume,Eau De Toilette,Phy Eau De Toilette,https://www.flipkart.com/phy-social-edt-chilled-out-party-fragrance-long-lasting-perfume-eau-de-toilette-100-ml/product-reviews/itmf5d707a961520?pid=PERG9MWYMZYUBRGN&lid=LSTPERG9MWYMZYUBRGNYDWU0J&marketplace=FLIPKART,"[""Quantity: 100 ml"",""Ideal For: Men"",""Fragrance Classification: Eau de Toilette"",""Fragrance Family: Woody"",""Fragrance Segment: Budget"",""Base Note: Brazilian Rosewood, Amber, Sandalwood"",""Heart Note: Lavender, Ginger, Tunisian Neroli"",""Top Note: Mint, Mandarin Orange, Juniper Berry""]",Eau de Toilette,Men,100 ml,Not available,906,324,174,80,113,155 Reviews,"[{""title"":""Classy product"",""summary"":""Man! This is one of the best perfumes you are gonna buy. Amazing fragrance. Blind buy 💯""},{""title"":""Awesome"",""summary"":""This product was really I like because of Performance Was super Work Thank u""},{""title"":""Terrific"",""summary"":""Nice product""},{""title"":""Just wow!"",""summary"":""Excellent perfume it's a very good and long lasting perfume recommend for all🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰""},{""title"":""Brilliant"",""summary"":""Very very nice you should must buy this productRecommended for you👍""},{""title"":""Unsatisfactory"",""summary"":""Perfume is good. But will not last for 15 minutes. So please don't buy this product. You will loose 💰💰💰💰💰""},{""title"":""Just wow!"",""summary"":""Best fragrance ever""},{""title"":""Super!"",""summary"":""Nice smell""},{""title"":""Did not meet expectations"",""summary"":""Not good  bad smells""},{""title"":""Good choice"",""summary"":""good product""}]",India
https://rukminim1.flixcart.com/image/612/612/xif0q/perfume/v/z/i/-original-imagfhk8v5p8hdc2.jpeg?q=70,https://www.flipkart.com/fogg-scent-impressio-eau-de-parfum-100-ml/p/itmf96jec24hfqv6?pid=PEREGESFPY3H4AFQ&lid=LSTPEREGESFPY3H4AFQKVT0WR&marketplace=FLIPKART&q=Perfumes&store=g9b%2F0yh%2Fjhz&srno=s_1_9&otracker=search&otracker1=search&fm=organic&iid=af2c2fe7-4a08-4f4f-ad79-8663de9e8359.PEREGESFPY3H4AFQ.SEARCH&ppt=None&ppn=None&ssid=16aitkw7rk0000001680892677586&qH=912db86381b14a19,323,599,FOGG Scent Impressio Eau de Parfum  -  100 ml  (For Men),4.2,"2,00,582 ratings and 23,171 reviews",Beauty and Grooming,Fragrances,Perfume,Eau De Parfum,FOGG Eau De Parfum,https://www.flipkart.com/fogg-scent-impressio-eau-de-parfum-100-ml/product-reviews/itmf96jec24hfqv6?pid=PEREGESFPY3H4AFQ&lid=LSTPEREGESFPY3H4AFQKVT0WR&marketplace=FLIPKART,"[""Quantity: 100 ml"",""Ideal For: Men"",""Fragrance Classification: Eau de Parfum"",""Fragrance Family: Fresh"",""Fragrance Segment: Budget""]",Eau de Parfum,Men,100 ml,perfume,"1,14,261","47,526","20,744","7,614","10,437","23,171 Reviews","[{""title"":""Brilliant"",""summary"":""One of the best perfumes that i have bought in my lifeWow...... AWESOME FRAGRANCE AND BEAUTIFUL BOTTLE. Long lasting fragrance I recommend it Thanks FLIPKART....""},{""title"":""Highly recommended"",""summary"":""There are two reasons why this Impressio variation from Fogg makes for such a staggering buy. Right off the bat, it's fantastically dependable as one bottle of this perfume can offer you up to 800 sprays! Have to test can't confirm this as of now.Also, besides the aroma and container give this cologne an excellent touch, particularly the bottle that looks extraordinarily adorable and luxurious. On the off chance that you like woody and citrus blended scents, at that point this is for you. O...""},{""title"":""Terrific purchase"",""summary"":""Quite sharp kind of perfume it is. Not everyone is going to like it, but the mature men can give it a try. Simply, it is not very funky or funny kind of perfume; it's mature and strong in my opinion. Test it before U buy it. The glass bottle looks very good, no doubt. The deliveryman was also good.""},{""title"":""Classy product"",""summary"":""It's a very smooth and fabulous perfume i haven't seen before...  Love this perfume,  and flipkart service is owsom.  That's why i give it 5 star rating to flipkart. I recommend to all scent lover buy only fogg scent.""},{""title"":""Fabulous!"",""summary"":""perfume is very good its smell is awesome and it is long lasting I use daily this perfume pregnancy off the scent could be better but it is enough go for it without any doubt it is is very sufficient in a 300 rupees price tag fog is the most appreciate brand in low range brand of Indian perfume market it is well doing for last 10 years""},{""title"":""Slightly disappointed"",""summary"":""Disappointing. Not a strong fragrance. It's v mild. Don't even stay for 1 hour. I personally like strong fragrance. So whoever likes strong fragrance then go for Xtremo /  Tuxedo.""},{""title"":""Best in the market!"",""summary"":""Awesome perfume....loved it a lot ..!!!!!The scent lasts for around 2-3 days...The container itself is a very attractive one with golden finish....in this budget this is one of the best perfumes available....!!!!""},{""title"":""Business Class Perfume."",""summary"":""Best of all the FOGGs. Impressio variant is the best one i can say in comparison to other foggs i have used.Blindly you can go for it.Very soothing scent. Lasts for the complete working hours (9-10 hrs approx) which is enough as you would not use the same clothes at home as you already had it for 10 hrs at work. You can still smell the mild smell next day too. So I feel pity for people who tell perfumes are not staying for the whole day(who needs that first of all-this is not 4000mah batter...""},{""title"":""Must buy!"",""summary"":""I'm Perfume lover❤️❤️🌼🌹My Best experience.. Honestly reviewVery Long lasting indoor 7-8hrs, 🌞out 6-7 hrs easilyFragrance is Awesome😌🌹🌼Top notes Good and Heart notes (florals) and base note (woody) is Awesome 🙌🙌😌😌It's best choice Go for it..👍👍👍""},{""title"":""Unsatisfactory"",""summary"":""starting this product & fragrance is good but after 10-15 times is not like better than starting fragrance.so I don't recommend this parfum to people.😡😰""}]",India
