imagelink,productlink,Position,ProductName,Brand,price,maxretailprice,stars,Ratings,Reviews,Mother Category,Category,5 star ratings,4 star ratings,3 star ratings,2 star ratings,1 star ratings,Platform,Quantity,NumberofSellers,sellerDetails,Description,Number of images,POSITIVE_FIRST,NEGATIVE_FIRST,Net Rating Score (NRS),Is Ad? Yes/no,Discount%,Search Term,Min Price,Max Price,St-dev-Price,Title Length,Description Length,Date
https://rukminim1.flixcart.com/image/416/416/xif0q/kajal/u/z/q/-original-imaggdynczfj9pbt.jpeg?q=70,https://www.flipkart.com/lakm-eyeconic-kajal-twin-pack/p/itmf9edrxqnh8rhs?pid=KJLF7VNFP2KXUCVQ&lid=LSTKJLF7VNFP2KXUCVQKKJVJI&marketplace=FLIPKART&q=Make+Up&store=g9b%2Fffi&spotlightTagId=BestsellerId_g9b%2Fffi&srno=s_1_1&otracker=search&otracker1=search&fm=organic&iid=50469afe-87e1-43f5-909a-7b59a9643bed.KJLF7VNFP2KXUCVQ.SEARCH&ppt=None&ppn=None&ssid=zg96gid3hc0000001684425509219&qH=df5fc60e942584da,1,"Lakmé Eyeconic Kajal Twin Pack  (Deep Black, 0.7 g)",Lakmé Kajal,261,350,4.4,279811,26395,Beauty and Grooming,Makeup,176514,67035,21976,6363,7923,Flipkart,0.7 g,1,"[{""sellersName"":""SURICYBCOMBazaar"",""price"":261,""Ratings"":4.3,""flipkartassured"":true}]","Accentuate the beauty of your eyes with the Lakme Eyeconic Kajal. This dermatologically tested kajal is just what you need for completing your eye makeup or carrying a simple, only-kajal look. It's a smudge proof, water proof kajal and can add the dramatic and glamorous look to your eyes. It has intense matte texture for Eyeconic eyes. You can Experiment with a thin line or a bold wing, this kajal is great for day and night looks. Its long-lasting- up to 22 hours without smudging and is completely water proof. It is designed with an easy to use and convenient twist-up format. Just one stroke of the Lakme Eyeconic Kajal enhances your simple look to a more stylish avatar. Its beat all your timelines, be it meetings, travelling or just a day out and lasts fr 22 hrs. You are incomplete without kajal and this is a perfect everyday product! Get the Lakme Eyeconic Kajal in black, now. The balck Eyeconic goes best with your Eyeconic mascara. To enhance your eyes further. You can also use from our 4 eye quartet pallets to enhance your eye to wedding a wedding, party and work look. Draw a neat stroke on the upper lid, starting from the inner corner of the eyes, extending outwards. Repeat on the lower lid.",7,"[{""title"":""Best in the market!"",""summary"":""good quality lakme kajal so black and long lasting good product thanks to flipkart good delivery package is good""},{""title"":""Classy product"",""summary"":""you should definitely go for this kajal.. very smooth long lasting and best part smudge free.. its not 9 to 5 it's like 9 to the time when u want to remove it.. i wear this daily for my office. awesome one..""},{""title"":""Terrific"",""summary"":""the product is original one . packaging was good . I got the product in good condition. I am satisfied with my 😊😊""},{""title"":""Highly recommended"",""summary"":""Super product 👍😍.My mother ordered this as my birthday gift and I love it 😍😍😍😍.It is as like the image.""},{""title"":""Classy product"",""summary"":""at first wen i was abt to book this ,i was scared whether its original r replica of lakme , but fortunately its the original product, u can order without any doubt... secondly lakme kajol is best compared to Maybelline i have used both but i felt lakme is best in all aspects...""},{""title"":""Wonderful"",""summary"":""Great Productpack was genuine and gave proper result.one day use and remains even after you wake up ,gifted this to my mom.""},{""title"":""Highly recommended"",""summary"":""Best Product ever.. thank you for giving at the cheap rate... 185 rupees for 2 eyeconic... Flipkart it super   and fast delivery than super sonic jet.. got the item within 3 days while its says deliverd will take 4 to 7 days..but before 3 days itself i got it..and the delivery guy is very nice person.Lakme eyeconic product is good and better..Im using it for my new born baby..""},{""title"":""Excellent"",""summary"":""Fast delivery, good packaging, original product purchased at a good price. Happy with flipkart service.""},{""title"":""Perfect product!"",""summary"":""nice product I am satisfied thank you flip kart and fast delivered ....""},{""title"":""Best in the market!"",""summary"":""good quality... packing is too good n dilvery time is also good 😍😍 ...n price is too low .. thanku hu flipkart...""}]","[{""title"":""Useless product"",""summary"":""The kajols aren't original.. It's not smudge proofe..""},{""title"":""Did not meet expectations"",""summary"":""it cause irritation on eyes waste of money""},{""title"":""Very poor"",""summary"":""bad quality... it's not even smudge free""},{""title"":""Worst experience ever!"",""summary"":""Very bad n too sticky""},{""title"":""Unsatisfactory"",""summary"":""Doesn't seem to be original productI have been using Lakme Iconic kajal since it was introduced in the market. I never faced any issue but after using this one purchased from Flipkart, when I apply it I feel irritation around eyes and my eyes got red after application. Definitely not happy with purchase. Negative satisfaction""},{""title"":""Terrible product"",""summary"":""Product Lakme Very Good . Flipkart delivered on Time . Same product is @ 199 on Amazon. 4 Star for Flipkart Product and 1 Star for Delivery Agent.Delivery Agent was very Rude , He don't know to talk to Customers. Very bad .""},{""title"":""Did not meet expectations"",""summary"":""Causes irritation and redness in the eyes and i don't recommend this product""},{""title"":""Very poor"",""summary"":""Worst product.. after apply my eyes started burning""},{""title"":""Absolute rubbish!"",""summary"":""VERY BAD PRODUCT NOT ORIGINAL""},{""title"":""Terrible product"",""summary"":""Quality is not good waste of money""}]",81.93494894768254,,25,Make Up,261,261,0,51,1214,"Thursday, 18 May, 2023"
https://rukminim1.flixcart.com/image/416/416/kh80vww0/compact/y/v/p/40-rose-face-powder-lakme-original-imafxahkevk8tnxy.jpeg?q=70,https://www.flipkart.com/lakm-rose-face-powder-compact/p/itm4d24e25c5b7e3?pid=CMPEGZUYZQXDBYVP&lid=LSTCMPEGZUYZQXDBYVPOC9WLV&marketplace=FLIPKART&q=Make+Up&store=g9b%2Fffi&srno=s_1_2&otracker=search&otracker1=search&fm=organic&iid=50469afe-87e1-43f5-909a-7b59a9643bed.CMPEGZUYZQXDBYVP.SEARCH&ppt=None&ppn=None&ssid=zg96gid3hc0000001684425509219&qH=df5fc60e942584da,1,"Lakmé Rose Face Powder Compact  (01 soft pink, 40 g)",Lakmé,141,185,4.3,189284,22214,Beauty and Grooming,Makeup,111328,45513,19636,6323,6484,Flipkart,40 g,1,"[{""sellersName"":""SURICYBCOMBazaar"",""price"":141,""Ratings"":4.3,""flipkartassured"":true}]","
 	Get that enviable blush and rosy glow on your cheeks with this Rose Face Powder from Lakme. This light, rosy and refreshing powder with sunscreen compact will protect your skin from the harsh rays of the sun. A great addition to your makeup kit, this product will give you a flawless, even-toned skin.
 
 	Powder with Rose Fragrance
 
 	This loose face powder has a subtle, sweet fragrance and is infused with extracts of real roses to deeply nourish your skin.
 
 	Protects Your Skin
 
 	This sunscreen compact will protect your skin from the harmful UV rays of the sun.
 
 	Controls Oil
 
 	Say goodbye to oily skin, as this Lakme rose powder with its matte finish controls oil for long hours and makes your skin look fabulous.
 
 	Easy Application
 
 	You can use a foundation brush or a puff to apply the rose powder, then blend it in smoothly with gentle strokes for an even finish.",7,"[{""title"":""Best in the market!"",""summary"":""Really amazing product received by flipkart. such a nice powder with a very good rose fragrance just loved it. Thanks flipkart delivery was too fast😄""},{""title"":""Best product..!"",""summary"":""Dirt cheap product carrying the quality of marvels. This product by Lakme is certainly the best of its kind as the powder blends in skin like dream and gives a well set makeup look. After foundation application you can directly apply this product to give you daily wear look, simple and sleek. No mess of several products on skin especially in summers. It's good for all skin types, out of 2 shades one can be choice as per your preference. I loved the product as well as thnx to flipkart for such...""},{""title"":""Just wow!"",""summary"":""wow.. very nice powder.. for every day used. smail is original rose flavour.. and very light  weight. pigmented finish ....not patche looking .🤗     .....great work for oily skin ....     Thanks flipkart.......  I love this product price very reasonable .... quantity 40g... soft pink is perfect for my skin tone ... natural finish. fair skin tone use soft pink .. not White... thanks u so so much flipkart....  everyone try this product...""},{""title"":""Fabulous!"",""summary"":""A1 packaging .. extremely good product .. packaging is awesome aNd best for oily skin...veryy good compact I HV ever seen""},{""title"":""Fabulous!"",""summary"":""Lakme rose powder with suncreen   very nice proudect I am proudof u lI like it so I am happy so much U take fist use fast one time again u like it😊😍🤩🤩😍""},{""title"":""Classy product"",""summary"":""Very very awesome product please try this and very soft and smooth on my skin i love this product""},{""title"":""Perfect product!"",""summary"":""best product. fast delivery on second day. fully satisfied 🙌 happy to get this.""},{""title"":""Super!"",""summary"":""Excellent product..i am using this for last one year and everytime i order from flipkart...the texture is so nice and it suits my skin tone...the mfg date is current everytime i take it..so i blindly trust flipkart...thmbs up""},{""title"":""Super!"",""summary"":""very good fragrance and easy to use.... bigger than i thought..  love that it has sunscreen in it.""},{""title"":""Worth every penny"",""summary"":""it just works like magic.. it blends with skin so well I look refreshed and everyone asking me... what skin regime I have used... but yes after sweating u have to reapply again and ohhhhooo I am ready to go... thank you flipkart""}]","[{""title"":""Waste of money!"",""summary"":""Product is as shown in image ,,quality is also very good but flipkart really need to do work on their packaging,,other than that evrrything is good,,i ordered for my cousin sis and she is very happy to get it😊Go for it guyssss...👍👍""},{""title"":""Very poor"",""summary"":""my skin is sensitive but it's too good and perfect for my skin type ...small amount gives a perfect smoothen  to my skin 😍😍😍plzz try it ..""},{""title"":""Useless product"",""summary"":""low quality products""},{""title"":""Not recommended at all"",""summary"":""bad experience""},{""title"":""Don't waste your money"",""summary"":""very very bad.the box was broken and the powder was split all over.""},{""title"":""Worthless"",""summary"":""product is good""},{""title"":""Horrible"",""summary"":""Not bad""},{""title"":""Absolute rubbish!"",""summary"":""Very bad""},{""title"":""Very poor"",""summary"":""I didn't at all liked it.. Doesn't give a even tone""},{""title"":""Not recommended at all"",""summary"":""i am not happy with it because it gives a rosy finish on face while i have yellow undertone""}]",76.09412311658672,,23,Make Up,141,141,0,52,890,"Thursday, 18 May, 2023"
https://rukminim1.flixcart.com/image/416/416/khqllzk0/foundation/9/m/u/30-9-to-5-complexion-care-face-cream-beige-lakme-original-imafxzwcqahhn9rc.jpeg?q=70,https://www.flipkart.com/lakm-9-5-complexion-care-face-cream-beige-foundation/p/itm75cf5003a73ff?pid=FRNEGG5M27YQ99MU&lid=LSTFRNEGG5M27YQ99MUND8HUI&marketplace=FLIPKART&q=Make+Up&store=g9b%2Fffi&spotlightTagId=BestsellerId_g9b%2Fffi&srno=s_1_3&otracker=search&otracker1=search&fm=organic&iid=50469afe-87e1-43f5-909a-7b59a9643bed.FRNEGG5M27YQ99MU.SEARCH&ppt=None&ppn=None&ssid=zg96gid3hc0000001684425509219&qH=df5fc60e942584da,1,"Lakmé 9 to 5 Complexion Care Face Cream - Beige Foundation  (Beige, 30 g)",Lakmé,249,360,4.3,353981,31093,Beauty and Grooming,Makeup,208481,84831,34289,11680,14700,Flipkart,30 g,2,"[{""sellersName"":""SURICYBCOMBazaar"",""price"":249,""Ratings"":4.3,""flipkartassured"":true},{""sellersName"":""ESSENTIALS.IN"",""price"":360,""Ratings"":3.7,""flipkartassured"":false}]","
	Sometimes your skin may need instant makeup when you have a meeting coming up in five minutes. For situations like these, this 9 to 5 Complexion Care Cream – Beige from Lakme will come in handy for you. If you have fair to wheatish complexion, then the beige shade of this cream could be ideal for you.

	Instantly Styled Skin
	This cream has the combination of your daily skin cream with just the right touch of makeup, so no matter what the occasion is, it will give you instantly styled skin. Apart from giving you even skin tone, it has SPF 20 that will protect your skin from the sun.

	For Moisturized Skin
	This cream is light and gets easily absorbed by your skin. It moisturizes and brightens your skin, while leaving it feeling fresh and natural.
",7,"[{""title"":""Brilliant"",""summary"":""to good I just love it thank you Lakme and thank you Flipkart""},{""title"":""Super!"",""summary"":""It's the best cc cream at such a low prize u should go for it worth every penny and  perfect texture""},{""title"":""Fabulous!"",""summary"":""Nice product... Good quality... Happy to have it... Delivered very soon... Thank you""},{""title"":""Classy product"",""summary"":""First of all good packaging😃😍 ND its nice cc cream,its very useful for daily natural make up,its very easy blending on finger tips if u have no using sponge/ beauty blender or brushes.than go for it ND must buy. totally i love this product for daily basis😘😘.thnq ekart ND the seller 😊😊""},{""title"":""Excellent"",""summary"":""Nice and Affordable gives you a nice finish packaging wise Flipkart always rocks and this perfect cc cream for daily use go fr it girls 😍👌""},{""title"":""Mind-blowing purchase"",""summary"":""I'm not at all make person. God has blessed me with very good skin. But I wanted too try this for my brother's marriage so I gave a try n it really makes ur looks beyond expectations. Very easy too use. Thank you""},{""title"":""Super!"",""summary"":""I have tried many creams foundations but never got perfect glowy face.. After reading reviews and research i finally decided to try this CC cream.. And magic is its perfect for my skin tone. It doesn't look like patchy or artificial make up look..it looks completely natural glowy face.Who can use this? If you are new to make up and not sure about skin tone and shade then let me make it very easy for you. Im medium skin tone.. You can call it as wheatish or dusky skin. Im not fair not dark c...""},{""title"":""Best in the market!"",""summary"":""I just love this cc cream. The coverage is great , it’s affordable and it’s a win for daily use if you don’t want to go for full makeup but still want your skin to look even this does a great job. I have tried different bb and cc creams but this one’s by far my favourite! It stays for a long time and blends easily.""},{""title"":""Just wow!"",""summary"":""this beautiful product for Lakme awesome super duper I am so happy thank you so much Flipkart""},{""title"":""Must buy!"",""summary"":""Lakme 9 to 5 cream based fondation is a very nice product. I purchased it,,for my wife,,and she used it and it worked great on her face and she loves it...and overall it's Lakme,,so no second option,,,it's gud go for it..Thanks Flipkart 👍👍""}]","[{""title"":""Unsatisfactory"",""summary"":""This is not a face cream. This is something else that is used for dance make-up. I bought beige shade. After applying on the face it looks dark. For fair skin, it looks dark. Those who are planning to buy this cc cream, please don't buy this. Search lakme abolute perfect radiance day cream in flipkart. That is a nice cream from Lakme. Please don't buy this.""},{""title"":""Very poor"",""summary"":""Very bad cream, plzz don't buy.. not big coverage, and its like very thin, if uh want full face blending, u have to atleast 3 layer use of this cc cream.👎🏻""},{""title"":""Did not meet expectations"",""summary"":""Waste of money""},{""title"":""Did not meet expectations"",""summary"":""its a not good 🤤""},{""title"":""Not recommended at all"",""summary"":""Low quality""},{""title"":""Not recommended at all"",""summary"":""Local product very  disappointed""},{""title"":""Unsatisfactory"",""summary"":""Worst product...face looks very ugly""},{""title"":""Hated it!"",""summary"":""Bad product😠.. delivery on time n delivery boy behaviour good 👍👍""},{""title"":""Unsatisfactory"",""summary"":""This is not good for all skins my skin get damage with it.""},{""title"":""Absolute rubbish!"",""summary"":""I didnt like the product. I will prefer ponds bb cream than this one. This shade doesnot suit my skin""}]",75.4085671264842,,30,Make Up,249,360,111,73,759,"Thursday, 18 May, 2023"
https://rukminim1.flixcart.com/image/416/416/krce64w0/kajal/o/i/z/139-call-me-colossal-kit-colossal-waterproof-mascara-colossal-original-imag55g5f2szhhhp.jpeg?q=70,https://www.flipkart.com/maybelline-new-york-call-me-colossal-kit-waterproof-mascara-kajal-bold-liner-garnier-micellar-cleansing-water-125ml/p/itmc7e54a965071f?pid=KJLG53PTVRAFDDMZ&lid=LSTKJLG53PTVRAFDDMZBAH1LQ&marketplace=FLIPKART&q=Make+Up&store=g9b%2Fffi&srno=s_1_4&otracker=search&otracker1=search&fm=organic&iid=en_BFQAnDOi75himGyUlV8hnULIAeObmz9G8wCRiw2blrNC70kC8Z8lNHKYacc%2FTVfTum9DOEMe5RduuGlndKevHg%3D%3D&ppt=None&ppn=None&ssid=zg96gid3hc0000001684425509219&qH=df5fc60e942584da,1,"MAYBELLINE NEW YORK Call Me Colossal Kit - Colossal Waterproof Mascara + Colossal Kajal + Colossal Bold Liner with Garnier Micellar Cleansing Water, 125ml  (Black, 205 g)",MAYBELLINE NEW YORK Kajal,628,1036,4.5,36266,3076,Beauty and Grooming,Makeup,24220,7819,2442,763,1022,Flipkart,205 g,3,"[{""sellersName"":""SURICYBCOMBazaar"",""price"":628,""Ratings"":4.3,""flipkartassured"":true},{""sellersName"":""DIIATBonline"",""price"":628,""Ratings"":4.7,""flipkartassured"":true},{""sellersName"":""TradePLFIPLecom"",""price"":628,""Ratings"":5,""flipkartassured"":true}]","Treat yourself to Maybelline New York's bestselling eye makeup products with ""Call Me Colossal - Everything You Need To Go 100% Colossal"". Define your eyes and enhance their beauty with the Colossal Kajal, get intense, expressive eyes with the Colossal Bold Liner, a smudge-proof and waterproof eyeliner that lasts up to 24H, and flaunt long and voluminous lashes with the Colossal Waterproof Mascara. Use the Micellar water to effortlessly remove your makeup at the end of the day without rubbing or tugging at your skin. With ""Call Me Colossal"" the bold gets bolder, volume gets louder. Welcome to the Colossal Club!

About The Product:
1) Volum' Express The Colossal Waterproof Mascara: 
� The Maybelline Colossal Mascara has a volume-plumping formula which contains collagen
� The volumizing mascara contains a mega brush which instantly achieves 2X the volume, all without any clumps.
� The Maybelline Colossal makeup is ophthalmologist tested and is suitable for contact lens wearers.
 
2) The Colossal Kajal 24hr:
� The Colossal Kajal has an intense black fix formula with deep black mineral colour for intense colour and the blackest shine
� The kajal is enriched with Aloe Vera, Vitamin C, and Vitamin E to soothe and nourish your eyes
� The Colossal eye kajal has a long lasting formula that stays smudge-proof and waterproof for up to 24 hours

3) Colossal Bold Liner:
� The Colossal Bold Liquid Eyeliner has a smudge proof and waterproof formula.
� It has a precise applicator brush which gives sharp lines
� The Intense dark eyeliner is a long lasting and does not fade for up to 24 hours

4) Garnier Micellar Cleansing Water:
� The Garnier Micellar Water removes makeup, dust, and dirt in one swipe, without any harsh rubbing or rinsing
� The micelles in the makeup removed attract and lift dirt and impurities from your skin like a magnet
� Free from alcohol, parabens, and fragrance, the micellar water is safe for all skin types, even sensitive skin",8,"[{""title"":""Perfect product!"",""summary"":""All over its a good product and delivery is also very fast .But i think eyeliner is very small and very less ( 3 ml ) , except eyeliner all things are good u can go for this product. And its waterproof also .you can perfectly buy this product and the last one that pacakging is also Good😊🙂""},{""title"":""Excellent"",""summary"":""very nice product i like it and very fast delivery thank you flipkart🥰🥰""},{""title"":""Great product"",""summary"":""Wow nice amazing products thanks I'm so happy""},{""title"":""Fabulous!"",""summary"":""I Loved It So.. So Much 😍😍 The Packing Is So Classy 🤩 Loved This Yrr 😍 I'm So Happy 🤩😁 (205g)""},{""title"":""Great product"",""summary"":""This is so good products I am in love with them ❤️❣️♠️they are original and the best quality and quantity best product ever🙈🤞🏻🥳😍""},{""title"":""Awesome"",""summary"":""Amezing product ❤️ totally worth it,,,,every girl should bye this product who love to do eye mkup... great experience with Flipkart ❤️ delivery boy iz a very good person 😊""},{""title"":""Worth every penny"",""summary"":""Good good product ..go for it gyusss""},{""title"":""Mind-blowing purchase"",""summary"":""Nice product 👌""},{""title"":""Terrific purchase"",""summary"":""Good""},{""title"":""Mind-blowing purchase"",""summary"":""Super quality fully satisfied☺️☺️☺️❤️""}]","[{""title"":""Horrible"",""summary"":""There is no mascara in it""},{""title"":""Hated it!"",""summary"":""Guys this is a duplicate product. Please don't buy. There is no return even. It's a scam. Eyeliner, mascara are completely dry .. nothing in those bottles. Kajal smudges in a minute .. it's not Maybelline""},{""title"":""Don't waste your money"",""summary"":""Dry Mascara""},{""title"":""Worthless"",""summary"":""mascara is dryBad product""},{""title"":""Horrible"",""summary"":""Thank you 💕😊""},{""title"":""Don't waste your money"",""summary"":""Money is more when considering Quantity.. very poor in looks..Kajal is not deep as expectations from description..eye liner is very less and consumes faster.Mascara too is less. Only the container shows bulkiness.😔👎 absolute waste of money 👎👎""},{""title"":""Absolute rubbish!"",""summary"":""This combo is ok ok . Mascara stinks and becomes itchy after some time . Kajal and eye liner his good""},{""title"":""Useless product"",""summary"":""Excellent product must buy it""},{""title"":""Hated it!"",""summary"":""Eyeliner not good...""},{""title"":""Horrible"",""summary"":""It's not smudge proof at all""}]",83.42248938399604,,39,Make Up,628,628,0,170,1966,"Thursday, 18 May, 2023"
https://rukminim1.flixcart.com/image/416/416/kebpqq80/lip-balm/k/s/u/31-2-baby-lips-cherry-crush-baby-lips-berry-crush-maybelline-new-original-imafvf46hwkb3mz3.jpeg?q=70,https://www.flipkart.com/maybelline-new-york-baby-lips-cherry-kiss-berry-crush/p/itmd1b97458f4775?pid=LPBFUHXEEFNNZKSU&lid=LSTLPBFUHXEEFNNZKSURYSDU5&marketplace=FLIPKART&q=Make+Up&store=g9b%2Fffi&spotlightTagId=FkPickId_g9b%2Fffi&srno=s_1_5&otracker=search&otracker1=search&fm=organic&iid=50469afe-87e1-43f5-909a-7b59a9643bed.LPBFUHXEEFNNZKSU.SEARCH&ppt=None&ppn=None&ssid=zg96gid3hc0000001684425509219&qH=df5fc60e942584da,1,"MAYBELLINE NEW YORK Baby Lips Cherry Kiss & Berry crush  (Pack of: 2, 31.2 g)",MAYBELLINE NEW YORK,198,398,4.4,44933,4540,Beauty and Grooming,Makeup,27520,10672,3970,1348,1423,Flipkart,31.2 g,3,"[{""sellersName"":""SURICYBCOMBazaar"",""price"":198,""Ratings"":4.3,""flipkartassured"":true},{""sellersName"":""TradePLFIPLecom"",""price"":198,""Ratings"":5,""flipkartassured"":true},{""sellersName"":""Cosmetics Warehouse"",""price"":398,""Ratings"":4.9,""flipkartassured"":false}]","The next generation of lip balm from Maybelline New York. Serious clinical care for Baby soft lips. It is not just care, it is repair. Instant 12H Moisture and Hydration. Comes in a handy retractable stick which is easy to use and carry.",10,"[{""title"":""Awesome"",""summary"":""So happy to receive my order. It was so well packed and the product is also genuine. Overall loved it. It is awesome experience with Flipkart.❤️❤️❤️. Will recommend to buy this product 👍🏻""},{""title"":""Wonderful"",""summary"":""Thank you so much flipkart......I'm 1st time mention review because I'm really happy.... Delivery fast as well as product are awesome 😍""},{""title"":""Just wow!"",""summary"":""This product is such a amazing lip balm and it gives sun protection also and no harsh chemical in its formula absolutely safe for everyone please try it and this lip balm is translusent no colour to paint my lips like pinky colour""},{""title"":""Mind-blowing purchase"",""summary"":""This is the lip balm that i was looking for from long. Awesome color and shiny texture. It gives your lips a very nice gloss and looks natural at the same time. Just loved it.""},{""title"":""Just wow!"",""summary"":""Best lip balm than nevia and others. I tried many lip balms and baby lips but I found it better than others. It gives us soft, shiny and pink lips""},{""title"":""Must buy!"",""summary"":""I really love 😍 this product.""},{""title"":""Wonderful"",""summary"":""Perfect and glossy lip balm.""},{""title"":""Super!"",""summary"":""It's an awesome Product.""},{""title"":""Mind-blowing purchase"",""summary"":""This product is awesome 👍 they are giving us 2 lips balms in the price of one. Nd the quality is so good.. this product needs no explanation.. just go for it without thinking twice!  👍""},{""title"":""Fabulous!"",""summary"":""Thank you Flipkart and super comnet...!""}]","[{""title"":""Horrible"",""summary"":""Not satisfied nd quality less""},{""title"":""Worst experience ever!"",""summary"":""This is a fake product there is no colour in it. I have used this for so many times it was always tinted with long lasting colour.but at this time it is just like petroleum jelly.dont waste  your money.""},{""title"":""Terrible product"",""summary"":""You'll have not send product correctly I have ordered lips cherry and Berry crush product but you'll have send me Garnier men power while how to return it bcoz this product has no refund""},{""title"":""Worthless"",""summary"":""It's a worst product...please don't buy it...waste of money...I was not willing to buy it but when I saw that lots of people have shared their experience and said good about it so I also ordered it...I don't know how people brought it.....after using it lips are getting burning sensation.worst experience ever.""},{""title"":""Utterly Disappointed"",""summary"":""Not good""},{""title"":""Absolute rubbish!"",""summary"":""Worst product.... Not a original product of Maybelline.... Flipkart cheat with us and broke our trust..... Dissatisfied.... Don't purchase this....""},{""title"":""Worst experience ever!"",""summary"":""very very bad quality..and no return process so don't buy..😭😭""},{""title"":""Not recommended at all"",""summary"":""Worst ever product from Flipkart for me. Road side seller product is much better than this one. Completely disaster from Flipkart. Price tag also scratched on product, quality is worst.I bought this same product from shop directly last month and product was good so I order it from Flipkart, but this is very disappointed.Never ever suggest anyone to buy this.""},{""title"":""Useless product"",""summary"":""The products are absolutely duplicate and not at all worthy.please don't trust this product at all""},{""title"":""Useless product"",""summary"":""Not as I expected""}]",78.83070349186566,,50,Make Up,198,398,200,77,237,"Thursday, 18 May, 2023"
https://rukminim1.flixcart.com/image/416/416/xif0q/kajal/x/f/1/0-3-longwear-kajal-01-black-sugar-pop-original-imagkfybmnbhf3fg.jpeg?q=70,https://www.flipkart.com/sugar-pop-longwear-kajal-01-black/p/itm8f531740d636e?pid=KJLGD3YWDW7FZVPJ&lid=LSTKJLGD3YWDW7FZVPJ0HSZRY&marketplace=FLIPKART&q=Make+Up&store=g9b%2Fffi&srno=s_1_6&otracker=search&otracker1=search&fm=organic&iid=50469afe-87e1-43f5-909a-7b59a9643bed.KJLGD3YWDW7FZVPJ.SEARCH&ppt=None&ppn=None&ssid=zg96gid3hc0000001684425509219&qH=df5fc60e942584da,1,"SUGAR POP Longwear Kajal - 01 Black  (Black, 0.3 g)",SUGAR POP Kajal,161,179,4.2,7532,462,Beauty and Grooming,Makeup,4235,1726,802,310,459,Flipkart,0.3 g,4,"[{""sellersName"":""VellvetteLifestylePVT"",""price"":161,""Ratings"":4.9,""flipkartassured"":true},{""sellersName"":""VellvetteLifestyle"",""price"":161,""Ratings"":4.9,""flipkartassured"":true},{""sellersName"":""FOX"",""price"":177,""Ratings"":4.1,""flipkartassured"":false},{""sellersName"":""RSSTRADERS0"",""price"":179,""Ratings"":4.2,""flipkartassured"":false}]","The key to breath-taking eye makeup is right here!
Let your eyes do all the talking with the SUGAR POP Longwear Kajal. Boasting of a highly pigmented, velvety finish, this intense formula stays put for up to 16 hours, so you�re ready to take on the world anytime, anywhere. Its ultra-creamy sweat-proof texture ensures slick lines in just one stroke and is enough to create any eye makeup look you desire.
Benefits:
- Richly pigmented formula
- Velvety finish
- Long-lasting wear up to 16 hours
- Sweat-proof",5,"[{""title"":""Fabulous!"",""summary"":""Good packagingEye catching product due to it's fresh and bright colorKajal is dark and easy to glideWorth to buy 😊""},{""title"":""Perfect product!"",""summary"":""So nice 🙂""},{""title"":""Great product"",""summary"":""Original product ,thanks flipkart""},{""title"":""Just wow!"",""summary"":""This SUGAR KAJAL IS JUST AMAZING... GO FOR IT!!!🤩""},{""title"":""Great product"",""summary"":""Thank you Flipkart ❤️ Beautiful kajal 🥰🥰🥰🥰🥰""},{""title"":""Terrific purchase"",""summary"":""It's so nice . I love it 😘😘😘😘""},{""title"":""Perfect product!"",""summary"":""Very nice""},{""title"":""Terrific"",""summary"":""Very good quality😍👌""},{""title"":""Simply awesome"",""summary"":""Very nice product quality....I am so happy 😊😊""},{""title"":""Classy product"",""summary"":""Awesome kajal..""}]","[{""title"":""Not recommended at all"",""summary"":""My eyes started burning right after application. Pathetic.""},{""title"":""Don't waste your money"",""summary"":""Feeling irritation in eyes after applying it..""},{""title"":""Utterly Disappointed"",""summary"":""i usually dont post a comment but this is really pathetic product...i used it with a gap of 4,5 days to conform the problem but yes it causes itchy eyes and keads to puffiness it your eyelid..and even pain in my eyeball..""},{""title"":""Not recommended at all"",""summary"":""Such a bad product it is. Its not smudgeproof.""},{""title"":""Did not meet expectations"",""summary"":""I am fan of sugar black kajal.So I thought I will give a try to Pop also.It's not a long wear, after wearing 30 mins it's going to smudge""},{""title"":""Absolute rubbish!"",""summary"":""Dark kazal but it makes my eye sight blurred hence I stop using , eyes start itching and puffy look ,""},{""title"":""Waste of money!"",""summary"":""Verry bad product totally broken""},{""title"":""Useless product"",""summary"":""Waste off money very very very bad product""},{""title"":""Hated it!"",""summary"":""Very bad""},{""title"":""Useless product"",""summary"":""Very bad quality west of money""}]",68.93255443441318,,10,Make Up,161,179,18,51,508,"Thursday, 18 May, 2023"
