imagelink,productlink,ProductName,Brand,price,maxretailprice,stars,Ratings,Reviews,Mother Category,Category,5 star ratings,4 star ratings,3 star ratings,2 star ratings,1 star ratings,Platform,Quantity,SellersNumbers
https://m.media-amazon.com/images/I/81t6Av5DvXL._AC_UY218_.jpg,https://amazon.in/Samsung-Storage-MediaTek-Octa-core-Processor/dp/B0BMGB3CH9/ref=sr_1_1?keywords=Mobiles&qid=1683024201&sprefix=suncream%2Caps%2C303&sr=8-1,"Samsung Galaxy M04 Dark Blue, 4GB RAM, 64GB Storage | Upto 8GB RAM with RAM Plus | MediaTek Helio P35 Octa-core Processor | 5000 mAh Battery | 13MP Dual Camera",Samsung,"6,999","11,999",3.9,4020,020,,,1929,964,442,160,522,Amazon,,
