ProductName,image,link,price,maxretailprice,stars,GlobalRatings,5 star ratings,4 star ratings,3 star ratings,2 star ratings,1 star ratings,reviewsLink,packageSize,Product Benefits,Hair Type,Scent,Liquid Volume,Item Form,Brand,Number of Items,Net Quantity,Item Volume,Is Discontinued By Manufacturer,Package Dimensions,Date First Available,ASIN,Country of Origin,Item Weight,Material Feature,Age Range (Description),Recommended Uses For Product,Item part number,Manufacturer,Item model number,Generic Name,Material Type Free,Product Dimensions,Packer,Importer,Item Dimensions LxWxH,Active Ingredients,Use for,Skin Type,Special Ingredients,Included Components,Special Feature,Colour,Finish Type,Department,Package Information,Skin Tone,Flavour
"Beardo Ultraglow Face Wash for Men, 100ml | Brightens & Balances Skin Tone | Reduces Dark Spots | For oily to dry skin | Glowing & Radiant Skin",https://m.media-amazon.com/images/I/51hNf491T2L._AC_UL320_.jpg,https://amazon.in/Beardo-Ultraglow-Facewash-Made-India/dp/B082WT7CP6/ref=sr_1_13?crid=1GEOQD3CN5U5L&keywords=beardo&qid=1680031255&sprefix=beardo%2Caps%2C228&sr=8-13,245,350,4,"2,163",50%,23%,12%,5%,10%,https://amazon.in/Beardo-Ultraglow-Facewash-Made-India/product-reviews/B082WT7CP6/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,Not available,Not available,Not available,Unscented,Not available,Gel,BEARDO,1,100.0 millilitre,Not available,Not available,Not available,18-Dec-19,B082WT7CP6,India,100 g,Cruelty Free,Adult,Not available,Not available,"Beardo, HCP Wellness LLP, 233, Maha Gujarat Industrial Estate, Opp. Mangalam Packaging, Moraiya- 382213, Gujarat, India",Beard Ultra glow,Beardo Ultraglow Facewash For Men,Paraben Free,15 x 6 x 6 cm; 100 Grams,1,"HCP Wellness LLP, 233, Maha Gujarat Industrial Estate, Opp. Mangalam Packaging, Moraiya- 382213, Gujarat, India",15 x 6 x 6 Centimeters,Not available,Not available,All,Not available,Not available,Not Tested On Animals,Not available,Not available,Not available,Not available,Not available,Not available
"Beardo Beard and Mustache Wax Extra Strong Hold | Beard Wax for Beard and mustache Styling | Gift for men, 50 gm",https://m.media-amazon.com/images/I/61wJbIOKZtL._AC_UL320_.jpg,https://amazon.in/Beardo-Beard-Mustache-Extra-Strong/dp/B07BZK6DG8/ref=sr_1_14?crid=1GEOQD3CN5U5L&keywords=beardo&qid=1680031255&sprefix=beardo%2Caps%2C228&sr=8-14,324,450,4,"1,893",49%,23%,15%,6%,8%,https://amazon.in/Beardo-Beard-Mustache-Extra-Strong/product-reviews/B07BZK6DG8/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,Not available,Not available,All,Earthy,50 Millilitres,Wax,BEARDO,8,50 gram,50 Millilitres,No,Not available,05-Apr-18,B07BZK6DG8,India,50 g,Not available,Not available,Not available,Not available,Not available,AH5554-001-7Y Youth US Big Kid,Not available,Paraben Free,4.4 x 13.4 x 4.8 cm; 50 Grams,Not available,Not available,44 x 134 x 48 Millimeters,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available
"Beardo Beard Serum, 50 ml | Daily use beard serum for men | Softens and Smoothes Rough Beard |Gives Beard Shine & Nourishes Beard",https://m.media-amazon.com/images/I/61WcPo4w76L._AC_UL320_.jpg,https://amazon.in/Beardo-Beard-Serum-Made-India/dp/B08CC65CPZ/ref=sr_1_15?crid=1GEOQD3CN5U5L&keywords=beardo&qid=1680031255&sprefix=beardo%2Caps%2C228&sr=8-15,238,399,4.1,855,50%,25%,13%,5%,6%,https://amazon.in/Beardo-Beard-Serum-Made-India/product-reviews/B08CC65CPZ/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,Not available,Nourishing,Coarse,Mint,50 Millilitres,Serum,BEARDO,1,50 millilitre,50 Millilitres,No,Not available,03-Jul-20,B08CC65CPZ,India,80 g,Not available,Not available,Not available,BeardSerum50,R I Ayurveda Research Labs,Not available,Not available,Paraben Free,15 x 15 x 5 cm; 80 Grams,Not available,Not available,15 x 15 x 5 Centimeters,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available
Beardo Lip Lightener | Lightening and Brightening Dark Lips for Smokers | Lip Care for Dark & Chapped Lips | Long Lasting Lip Nourishment | 7 g,https://m.media-amazon.com/images/I/71jQnQ8yogL._AC_UL320_.jpg,https://amazon.in/BEARDO-Lip-Lightener-Men-Brown/dp/B07NJ6QTLC/ref=sr_1_16?crid=1GEOQD3CN5U5L&keywords=beardo&qid=1680031255&sprefix=beardo%2Caps%2C228&sr=8-16,389,550,3.7,"1,915",44%,18%,17%,9%,13%,https://amazon.in/BEARDO-Lip-Lightener-Men-Brown/product-reviews/B07NJ6QTLC/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,Not available,"Hydrating,Smoothening,Soothing,Lightening,Brightening,Repairing,Lip Lightener",Not available,Not available,Not available,बाम,BEARDO,1,7.0 gram,Not available,Not available,Not available,07-Feb-19,B07NJ6QTLC,India,7 g,Not available,Not available,Not available,Not available,"Vimson Demra, Vimson Demra-816/3 Kothari Industrial Estate, Opp Khodal Lodge, Santej, Kalol, Gujarat 382721",lip_light_1,Beardo Lip Lightner,Not available,7 x 5 x 5 cm; 7 Grams,1,"Vimson Demra-816/3 Kothari Industrial Estate, Opp Khodal Lodge, Santej, Kalol, Gujarat 382721",7 x 5 x 5 Centimeters,Not available,Not available,"Revitalized Tone, Dry, Darker Tone",Not available,Not available,Not available,Natural colour,Smooth,Unisex,Not available,Not available,Not available
Beardo Xxtra Stronghold Hair Wax | Crystal Hair Wax | Hair Wax Men | Glossy Finish | Shine |Extra Strong Hold | Styling Wax | 100 Gm,https://m.media-amazon.com/images/I/61EsCE1wtpL._AC_UL320_.jpg,https://amazon.in/Beardo-XXtra-Stronghold-Crystal-stylish/dp/B08NCW98RQ/ref=sr_1_17?crid=1GEOQD3CN5U5L&keywords=beardo&qid=1680031255&sprefix=beardo%2Caps%2C228&sr=8-17,276,400,4,"3,074",48%,25%,14%,5%,8%,https://amazon.in/Beardo-XXtra-Stronghold-Crystal-stylish/product-reviews/B08NCW98RQ/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,Not available,"Extra Strong Hold, Glossy Finish, Restylable, Volumizing",All,Scented,100 Millilitres,Wax,BEARDO,1,100.0 gram,Not available,No,Not available,12-Nov-20,B08NCW98RQ,India,120 g,Not available,Not available,Not available,Not available,HCP Wellness,XXtra_Strong,Not available,"Sulphate Free, Phthalate Free, Paraben Free",15 x 15 x 5 cm; 120 Grams,Not available,Not available,15 x 15 x 5 Centimeters,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available
Beardo Assorted Premium Perfume Gift Set for Men 4X8ml | gift for brother | Ideal Gift Set for Men | Travel Pack with Whisky Smoke Godfather Dark Side and Black Musk Perfume | Pocket Perfume for Men,https://m.media-amazon.com/images/I/61wUZuQyXiL._AC_UL320_.jpg,https://amazon.in/Assorted-Premium-Perfume-Perfumes-Godfather/dp/B09XB14ZHQ/ref=sr_1_18?crid=1GEOQD3CN5U5L&keywords=beardo&qid=1680031255&sprefix=beardo%2Caps%2C228&sr=8-18,496,699,3.9,763,45%,26%,13%,6%,10%,https://amazon.in/Assorted-Premium-Perfume-Perfumes-Godfather/product-reviews/B09XB14ZHQ/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,8 ml (Pack of 4),Not available,Not available,Fresh,Not available,Liquid,BEARDO,Not available,32.0 millilitre,8 Millilitres,Not available,Not available,06-Apr-22,B09XB14ZHQ,India,190 g,Not available,Not available,Not available,Not available,"Zed Lifestyle Pvt Ltd, Zed Lifestyle Pvt. Ltd., 711, Shapath V, S.G. Road, Prahlad Nagar, Ahmedabad, Gujarat – 380015",Fragrance Minis,Perfume - Eau De Parfum,Not available,10 x 10 x 6 cm; 190 Grams,"Zed Lifestyle Pvt. Ltd., 711, Shapath V, S.G. Road, Prahlad Nagar, Ahmedabad, Gujarat – 380015",Not available,10 x 10 x 6 Centimeters,Not available,Not available,Not available,Not available,Not available,Travel Size,Not available,Not available,Not available,Not available,Not available,Not available
Beardo Stronghold Hair Wax : Crystal Hair Wax | Hair Wax Men | Styling  Wax | Glossy Finish | Shine | Strong Hold | Hair Wax 100 gm,https://m.media-amazon.com/images/I/611uXPrVxYL._AC_UL320_.jpg,https://amazon.in/Beardo-Stronghold-Crystal-Glossy-Styling/dp/B098XR65MP/ref=sr_1_19?crid=1GEOQD3CN5U5L&keywords=beardo&qid=1680031255&sprefix=beardo%2Caps%2C228&sr=8-19,284,400,4.1,"1,134",48%,28%,12%,4%,8%,https://amazon.in/Beardo-Stronghold-Crystal-Glossy-Styling/product-reviews/B098XR65MP/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,Not available,"Strong Hold, Glossy Finish, Restylable, Volumizing",All,Scented,100 Millilitres,Wax,BEARDO,8,100.0 gram,Not available,Not available,7.5 x 7 x 4.2 cm; 100 Grams,14-Jun-18,B098XR65MP,India,100 g,Not available,Not available,Not available,Not available,Bay,Hair Wax,Not available,"Sulphate Free, Phthalate Free, Paraben Free",Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available
Beardo Keratin Shampoo | Keratin Shampoo for men | Shampoo for Hair Growth & Damage Control | 300 ml,https://m.media-amazon.com/images/I/51fovmEceJL._AC_UL320_.jpg,https://amazon.in/Beardo-Keratin-Shampoo-Growth-Control/dp/B07DNYC7D5/ref=sr_1_20?crid=1GEOQD3CN5U5L&keywords=beardo&qid=1680031255&sprefix=beardo%2Caps%2C228&sr=8-20,526,750,3.9,616,46%,25%,13%,5%,10%,https://amazon.in/Beardo-Keratin-Shampoo-Growth-Control/product-reviews/B07DNYC7D5/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,Not available,Strengthening,All,Not available,300 Millilitres,Gel,BEARDO,1,300.0 millilitre,Not available,No,Not available,11-Jun-18,B07DNYC7D5,India,426 g,Not available,Adult,"Frizz Management,Provides Protein,Hair Growth",Not available,HCP Wellness LLP,CPCA-2019-020715,Keratin Shampoo for Hair Growth and Damage Control,Not available,8.1 x 8.1 x 8.1 cm; 426 Grams,Not available,Not available,8.1 x 8.1 x 8.1 Centimeters,Not available,Not available,Not available,Not available,Beardo Keratin Shampoo for Hair Growth & Damage Control - 300 ml,Strengthening,Not available,Not available,Not available,Not available,Not available,Not available
Dr.Vedic Beard Hair Growth Oil For Faster Beard Growth And Thicker Looking Beard | Beard Oil for Patchy And Uneven Beard (30ML) (Pack of 1),https://m.media-amazon.com/images/I/71v1DA19i0L._AC_UL320_.jpg,https://amazon.in/sspa/click?ie=UTF8&spc=MTozODQ4OTk5NTI5NzM0MjEwOjE2ODAwMzEyNTU6c3BfbXRmOjIwMDIxNzU5NjEyMzk4OjowOjo&url=%2FDr-Vedic-Growth-Faster-Thicker-Looking%2Fdp%2FB09NBWPKFT%2Fref%3Dsr_1_21_sspa%3Fcrid%3D1GEOQD3CN5U5L%26keywords%3Dbeardo%26qid%3D1680031255%26sprefix%3Dbeardo%252Caps%252C228%26sr%3D8-21-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,349,699,4.3,222,71%,12%,7%,2%,9%,https://amazon.in/Dr-Vedic-Growth-Faster-Thicker-Looking/product-reviews/B09NBWPKFT/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,Coconut,Not available,All,Coconut,30 Millilitres,Liquid,Dr Vedic,Not available,30.0 millilitre,Not available,Not available,Not available,09-Dec-21,B09NBWPKFT,India,350 g,Not available,Not available,Not available,Not available,DR VEDIC,Not available,Not available,Not available,3 x 3 x 8 cm; 350 Grams,Not available,Not available,30 x 30 x 80 Millimeters,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available
"Beardhood All Natural Mustache And Beard Wax For Strong Hold, Natural Musky Scent 30G",https://m.media-amazon.com/images/I/51OljAJG1SL._AC_UL320_.jpg,https://amazon.in/sspa/click?ie=UTF8&spc=MTozODQ4OTk5NTI5NzM0MjEwOjE2ODAwMzEyNTU6c3BfbXRmOjIwMDQ1OTEzOTcyNDk4OjowOjo&url=%2FBeardhood-Natural-Mustache-Beard-Strong%2Fdp%2FB071HRNVX2%2Fref%3Dsr_1_22_sspa%3Fcrid%3D1GEOQD3CN5U5L%26keywords%3Dbeardo%26qid%3D1680031255%26sprefix%3Dbeardo%252Caps%252C228%26sr%3D8-22-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,310,400,3.8,"3,083",43%,23%,14%,7%,13%,https://amazon.in/Beardhood-Natural-Mustache-Beard-Strong/product-reviews/B071HRNVX2/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,Not available,"Frizz Control, Shape & Hold, Nourishing",All,Musky,1 Fluid Ounces,Wax,BEARDHOOD,1,30.0 gram,Not available,No,Not available,09-May-17,B071HRNVX2,India,30 g,Not available,Not available,Not available,Not available,"Sapr Center, New Delhi",B071HRNVX2,Natural Mustache And Beard Wax For Strong Hold,Paraben Free,6 x 6 x 8 cm; 30 Grams,Beardhood,Not available,6 x 6 x 8 Centimeters,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available
"The Man Company Beard Care Kit for Men with Almond & Thyme Beard Growth Oil, Face & Beard Hair Wash, Beard Wax/Softener | Strengthen, Soften & Nourishes Beard | Daily Care Grooming Gift Pack for Husband, Boyfriend-Pack of 3",https://m.media-amazon.com/images/I/61gELgNPKfL._AC_UL320_.jpg,https://amazon.in/sspa/click?ie=UTF8&spc=MTozODQ4OTk5NTI5NzM0MjEwOjE2ODAwMzEyNTU6c3BfbXRmOjIwMTM0MDE5OTY0Mjk4OjowOjo&url=%2FMan-Company-Awesome-Beard-Almond%2Fdp%2FB07H3TQ11G%2Fref%3Dsr_1_23_sspa%3Fcrid%3D1GEOQD3CN5U5L%26keywords%3Dbeardo%26qid%3D1680031255%26sprefix%3Dbeardo%252Caps%252C228%26sr%3D8-23-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,886,"1,249",4.1,201,51%,23%,15%,3%,8%,https://amazon.in/Man-Company-Awesome-Beard-Almond/product-reviews/B07H3TQ11G/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,3 Count (Pack of 1),Nourishing,All,Geranium,100 Millilitres,Wax,The Man Company,1,1 count,100 Millilitres,No,Not available,04-Sep-18,B07H3TQ11G,India,540 g,Not available,Not available,Not available,Not available,Goodness Of Nature,TMC-WEB-386,"Almond and Thyme Beard Oil, Beard Wash and Beard Wax",Alcohol Free,40 x 25 x 14 cm; 540 Grams,Not available,Not available,40 x 25 x 14 Centimeters,Not available,Not available,Not available,Not available,"Beard oil, beard wash shampoo and beard wax",Not available,Not available,Not available,Not available,Not available,Not available,Not available
"The Man Company Advanced Beard Growth Oil for Men with Argan & Geranium | Nourishes and Strengthens Beard for Faster Growth | For Beard Softness, Shine & Patchy Beard – 30 ml",https://m.media-amazon.com/images/I/61y2jfw34QL._AC_UL320_.jpg,https://amazon.in/sspa/click?ie=UTF8&spc=MTozODQ4OTk5NTI5NzM0MjEwOjE2ODAwMzEyNTU6c3BfbXRmOjIwMTMzOTg5MzMwNDk4OjowOjo&url=%2FMan-Company-Beard-Moustache-Nourishment%2Fdp%2FB01J1KFVBM%2Fref%3Dsr_1_24_sspa%3Fcrid%3D1GEOQD3CN5U5L%26keywords%3Dbeardo%26qid%3D1680031255%26sprefix%3Dbeardo%252Caps%252C228%26sr%3D8-24-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,273,350,3.8,"1,624",45%,22%,16%,6%,11%,https://amazon.in/Man-Company-Beard-Moustache-Nourishment/product-reviews/B01J1KFVBM/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,30 ml (Pack of 1),Beard Growth,Oily,Argan,30 Millilitres,Oil,The Man Company,1,30.0 millilitre,30 Millilitres,No,12.7 x 4.3 x 4.1 cm; 90 Grams,01-Jan-17,B01J1KFVBM,India,90 g,Not available,Not available,Not available,Not available,Goodness of Nature,TMC-WEB-16,Not available,Paraben Free,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available
"Beardo Beard Color For Men - Natural Black | Long Lasting | No Ammonia | Easy to apply, No Stain Beard Hair Colour for men | Skin Friendly Hair dye",https://m.media-amazon.com/images/I/61p2DEhyrAL._AC_UL320_.jpg,https://amazon.in/Beardo-Beard-Color-Men-Natural/dp/B07RTQWXNS/ref=sr_1_25?crid=1GEOQD3CN5U5L&keywords=beardo&qid=1680031255&sprefix=beardo%2Caps%2C228&sr=8-25,450,450,3.7,"1,535",42%,21%,15%,6%,16%,https://amazon.in/Beardo-Beard-Color-Men-Natural/product-reviews/B07RTQWXNS/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,30 ml (Pack of 1),Hair Coloring,All,Not available,Not available,Cream,BEARDO,1,60.0 millilitre,Not available,Not available,13.2 x 8.5 x 5.5 cm; 30 Grams,11-May-19,B07RTQWXNS,Not available,30 g,Natural,Not available,Not available,8.90608E+12,N.G ELECTRO PRODUCTS PVT LTD,Not available,Beard Color For Men - Natural Black,Ammonia Free,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Black,Not available,Not available,Box,Not available,Not available
"Beardo Hair Fall Control Shampoo for Men | Shampoo for men | Sulphate and Paraben Free Shampoo | Reduces Hairfall, Nourishes hair | 250 ml",https://m.media-amazon.com/images/I/51GVnyLhCjL._AC_UL320_.jpg,https://amazon.in/BEARDO-Hail-Control-Shampoo-250ml/dp/B06XTFJK1S/ref=sr_1_26?crid=1GEOQD3CN5U5L&keywords=beardo&qid=1680031255&sprefix=beardo%2Caps%2C228&sr=8-26,350,350,4,"3,680",49%,23%,13%,5%,9%,https://amazon.in/BEARDO-Hail-Control-Shampoo-250ml/product-reviews/B06XTFJK1S/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,"Hair Fall Control Shampoo For Men, 250ml",Breakage Control,All,Rosemary,250 Millilitres,Gel,BEARDO,Not available,250.0 millilitre,Not available,No,Not available,11-Jan-17,B06XTFJK1S,India,272 g,Not available,Adult,Itchy Scalp,Not available,"BEARDO, HCP Wellness LLP, 233, Maha Gujarat Industrial Estate, Opp. Mangalam Packaging, Moraiya- 382213, Gujarat, India",Hair fall control shampoo,Beardo Hair Fall Control Shampoo for Men,Paraben Free; Phthalate Free; SLES Free,17.78 x 7.62 x 7.62 cm; 272.16 Grams,1,"Zed Lifestyle Pvt. Ltd., 711, Shapath V, S.G. Road, Prahlad Nagar, Ahmedabad, Gujarat – 380015",17.8 x 7.6 x 7.6 Centimeters,Not available,Not available,Not available,Not available,Not available,Not Tested On Animals,Not available,Not available,Not available,Not available,Not available,Not available
Beardo Dandruff Control Sulphate Free Shampoo | Anti Dandruff Shampoo | Shampoo for men | Sulphate and Paraben Free Shampoo | 200 ml,https://m.media-amazon.com/images/I/51wdbJgcB0L._AC_UL320_.jpg,https://amazon.in/Dandruff-Control-Sulphate-Free-Shampoo/dp/B09QWTJR3K/ref=sr_1_27?crid=1GEOQD3CN5U5L&keywords=beardo&qid=1680031255&sprefix=beardo%2Caps%2C228&sr=8-27,299,399,3.9,226,46%,24%,12%,8%,10%,https://amazon.in/Dandruff-Control-Sulphate-Free-Shampoo/product-reviews/B09QWTJR3K/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,Not available,Anti-Dandruff,All,Unscented ,200 Millilitres,Liquid,BEARDO,Not available,200.0 millilitre,Not available,Not available,Not available,21-Jan-22,B09QWTJR3K,India,240 g,Not available,Adult,Dandruff Problem,Not available,"Vedic Cosmeceuticals Private Limited, B-31, Sector 85, Gautam Budh Nagar, Noida, UP-201305",Dandruff Control Sulphate Free Shampoo,Dandruff Control Sulphate Free Shampoo,"Sulphate Free, Paraben Free",5 x 5 x 18 cm; 240 Grams,Vedic Cosmeceuticals Private Limited,Not available,50 x 50 x 180 Millimeters,Not available,Not available,Not available,Not available,Not available,Not Tested On Animals,Not available,Not available,Not available,Not available,Not available,Not available
"Beardo Activated Charcoal Peel Off Mask for Men | Blackhead Removal & Detox Mask | Fights Pollution, Dirt & Tan | Suitable for Sensitive Skin | 100 gm",https://m.media-amazon.com/images/I/617SwulgWFL._AC_UL320_.jpg,https://amazon.in/BEARDO-Activated-Charcoal-Peel-Mask/dp/B07D5TJ5D2/ref=sr_1_28?crid=1GEOQD3CN5U5L&keywords=beardo&qid=1680031255&sprefix=beardo%2Caps%2C228&sr=8-28,248,350,3.9,"6,013",46%,24%,15%,6%,9%,https://amazon.in/BEARDO-Activated-Charcoal-Peel-Mask/product-reviews/B07D5TJ5D2/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,Not available,Exfoliating,Not available,Aloe Vera,Not available,Mask,BEARDO,1,100.0 gram,Not available,No,Not available,18-May-18,B07D5TJ5D2,India,110 g,"No Parabens, Sulfates, Silicones, Cruelty-Free, 100% Vegan, Proudly Made in India",Not available,Not available,Not available,"Beardo, HCP Wellness LLP, 233, Maha Gujarat Industrial Estate, Opp. Mangalam Packaging, Moraiya- 382213, Gujarat, India",Mask,BEARDO Activated Charcoal Peel Off Mask,Paraben Free,4.1 x 6.1 x 15.7 cm; 110 Grams,1,"Zed Lifestyle Pvt. Ltd., 711, Shapath V, S.G. Road, Prahlad Nagar, Ahmedabad, Gujarat – 380015",41 x 61 x 157 Millimeters,Not available,Not available,"All, Oily, Dry",Not available,Not available,Unscented,Not available,Not available,Not available,Not available,Not available,Not available
"Beardo 2-in-1 Detan Toner + Serum for Men | Remove Tan, Dead Skin Cells & Blemishes with Alpha Arbutin | Reduce Hyperpigmentation & Correct Dark Spots | Tan Removal | Face Serum for Men",https://m.media-amazon.com/images/I/61coKGKEcRL._AC_UL320_.jpg,https://amazon.in/Blemishes-Arbutin-Hyperpigmentation-Correct-Removal/dp/B0BCWGMPC5/ref=sr_1_29_mod_primary_new?crid=1GEOQD3CN5U5L&keywords=beardo&qid=1680031255&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sprefix=beardo%2Caps%2C228&sr=8-29,449465,550₹550,4.2,80,68%,9%,6%,8%,8%,https://amazon.in/Blemishes-Arbutin-Hyperpigmentation-Correct-Removal/product-reviews/B0BCWGMPC5/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,Not available,Oil Balancing,Not available,Not available,Not available,Drop,BEARDO,Not available,30.0 millilitre,Not available,Not available,Not available,02-Sep-22,B0BCWGMPC5,India,90 g,"Cruelty Free, Vegan",Not available,Not available,GC/1262,Callistta Healthcare,Not available,Not available,Not available,10 x 5 x 10 cm; 90 Grams,Not available,Not available,10 x 5 x 10 Centimeters,Not available,Not available,All,Not available,Not available,Not available,Not available,Not available,Not available,Not available,All,Not available
Beardo DD Face Cream for Men | Daily Defence from Pollution | Non-tinted Face Cream | Ultralight Cold Cream | Everyday Skin Care | 50g,https://m.media-amazon.com/images/I/61xfnMLJ0iL._AC_UL320_.jpg,https://amazon.in/Face-Cream-Daily-Defence-Non-tinted/dp/B0BJVV13P9/ref=sr_1_30?crid=1GEOQD3CN5U5L&keywords=beardo&qid=1680031255&sprefix=beardo%2Caps%2C228&sr=8-30,299,399,4.8,73,88%,7%,5%,Not available,Not available,https://amazon.in/Face-Cream-Daily-Defence-Non-tinted/product-reviews/B0BJVV13P9/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,Not available,Hydrating,Not available,Not available,Not available,Cream,BEARDO,1,50.0 gram,Not available,Not available,Not available,20-Oct-22,B0BJVV13P9,India,140 g,Not available,Adult,Not available,Not available,"HCP Wellness Pvt. Ltd., HCP Wellness Pvt. Ltd.",Daily Defence Face Cream,Face Moisturizer & Day Cream,"Silicone Free, Sulfate Free, Paraben Free",5 x 5 x 5 cm; 140 Grams,HCP Wellness Pvt. Ltd.,Not available,50 x 50 x 50 Millimeters,Not available,Face,All,"Niacinamide, Vitamin E",Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available
Beardo Onion Oil Concentrate | Onion Hair Oil for Hair Growth | Red Onion Hair Oil | Natural | Non-sticky | Controls Hairfall | 25 ml,https://m.media-amazon.com/images/I/51SG2ZfueOL._AC_UL320_.jpg,https://amazon.in/Beardo-Onion-Concentrate-Growth-Control/dp/B08665CTBS/ref=sr_1_31?crid=1GEOQD3CN5U5L&keywords=beardo&qid=1680031255&sprefix=beardo%2Caps%2C228&sr=8-31,247,399,3.9,"1,868",47%,22%,15%,6%,10%,https://amazon.in/Beardo-Onion-Concentrate-Growth-Control/product-reviews/B08665CTBS/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,Not available,Not available,Not available,Scented,Not available,Oil,BEARDO,Not available,25 millilitre,Not available,Not available,Not available,06-May-20,B08665CTBS,India,70 g,Not available,Adult,Not available,Not available,Goodness of nature,Onion Oil,Onion Oil,"Sulphate Free, Paraben Free",15 x 5 x 15 cm; 70 Grams,Not available,Not available,15 x 5 x 15 Centimeters,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available
"Beardo 2-in-1 Vitamin C Toner + Serum 15% Vitamin C Face Serum For Bright & Glowing Skin Hyaluronic Acid 15% Ascorbic Acid For Hyperpigmentation For Men, 30ml",https://m.media-amazon.com/images/I/61mdUbF+0iL._AC_UL320_.jpg,https://amazon.in/Vitamin-Glowing-Hyaluronic-Ascorbic-Hyperpigmentation/dp/B0BCWFYZYR/ref=sr_1_32?crid=1GEOQD3CN5U5L&keywords=beardo&qid=1680031255&sprefix=beardo%2Caps%2C228&sr=8-32,399,550,3.7,62,48%,18%,8%,10%,16%,https://amazon.in/Vitamin-Glowing-Hyaluronic-Ascorbic-Hyperpigmentation/product-reviews/B0BCWFYZYR/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,Not available,Brightening,Not available,Aloe Vera,Not available,Drop,BEARDO,1,30.0 millilitre,Not available,Not available,Not available,02-Sep-22,B0BCWFYZYR,India,90 g,Antioxidant,Not available,Not available,NW(0300)/17/955,Bo International,Not available,Not available,Not available,10 x 5 x 10 cm; 90 Grams,Not available,Not available,10 x 5 x 10 Centimeters,"Hyaluronic acid,vitamin c",Face,All,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available
